loan_id,month_index,reporting_month,current_status,days_past_due,last_updated_at,servicer_name,source_system,conflict_flag
LN0003711,3,2019-06,Current,0,2019-06,ServicerC,SERVICER_FEED,1
LN0003712,4,2021-12,Closed,0,2021-12,ServicerD,SERVICER_FEED,1
LN0003713,5,2020-09,Current,0,2020-09,ServicerB,SERVICER_FEED,1
LN0003714,1,2018-12,Prepaid,0,2018-12,ServicerC,SERVICER_FEED,1
LN0003715,26,2024-02,Prepaid,0,2024-02,ServicerC,SERVICER_FEED,1
LN0003716,1,2018-07,90DPD,95,2018-07,ServicerC,SERVICER_FEED,1
LN0003717,13,2023-06,30DPD,35,2023-06,ServicerB,SERVICER_FEED,1
LN0003718,8,2018-10,Default,120,2018-10,ServicerA,SERVICER_FEED,1
LN0003719,4,2019-12,90DPD,95,2019-12,ServicerB,SERVICER_FEED,1
LN0003720,16,2020-06,60DPD,65,2020-06,ServicerD,SERVICER_FEED,1
LN0003721,21,2020-12,90DPD,95,2020-12,ServicerB,SERVICER_FEED,1
LN0003722,2,2020-07,Prepaid,0,2020-07,ServicerA,SERVICER_FEED,1
LN0003722,8,2021-01,30DPD,35,2021-01,ServicerD,SERVICER_FEED,1
LN0003723,4,2022-02,Prepaid,0,2022-02,ServicerB,SERVICER_FEED,1
LN0003724,38,2023-02,90DPD,95,2023-02,ServicerB,SERVICER_FEED,1
LN0003724,11,2020-11,Prepaid,0,2020-11,ServicerC,SERVICER_FEED,1
LN0003725,3,2020-10,Current,0,2020-10,ServicerD,SERVICER_FEED,1
LN0003726,3,2023-02,30DPD,35,2023-02,ServicerD,SERVICER_FEED,1
LN0003727,4,2020-10,Prepaid,0,2020-10,ServicerC,SERVICER_FEED,1
LN0003728,16,2023-04,Prepaid,0,2023-04,ServicerA,SERVICER_FEED,1
LN0003729,6,2020-06,90DPD,95,2020-06,ServicerA,SERVICER_FEED,1
LN0003730,13,2019-06,Current,0,2019-06,ServicerA,SERVICER_FEED,1
LN0003731,8,2019-12,30DPD,35,2019-12,ServicerC,SERVICER_FEED,1
LN0003732,1,2018-11,90DPD,95,2018-11,ServicerC,SERVICER_FEED,1
LN0003733,7,2023-02,90DPD,95,2023-02,ServicerD,SERVICER_FEED,1
LN0003734,10,2018-12,Current,0,2018-12,ServicerD,SERVICER_FEED,1
LN0003735,10,2022-12,30DPD,35,2022-12,ServicerD,SERVICER_FEED,1
LN0003736,3,2018-12,Default,120,2018-12,ServicerB,SERVICER_FEED,1
LN0003737,42,2022-04,Prepaid,0,2022-04,ServicerB,SERVICER_FEED,1
LN0003737,30,2021-04,60DPD,65,2021-04,ServicerC,SERVICER_FEED,1
LN0003738,3,2020-11,Closed,0,2020-11,ServicerB,SERVICER_FEED,1
LN0003739,22,2020-03,30DPD,35,2020-03,ServicerD,SERVICER_FEED,1
LN0003740,39,2021-08,90DPD,95,2021-08,ServicerB,SERVICER_FEED,1
LN0003740,10,2019-03,Default,120,2019-03,ServicerA,SERVICER_FEED,1
LN0003741,24,2023-11,90DPD,95,2023-11,ServicerD,SERVICER_FEED,1
LN0003742,8,2018-12,30DPD,35,2018-12,ServicerB,SERVICER_FEED,1
LN0003742,31,2020-11,60DPD,65,2020-11,ServicerD,SERVICER_FEED,1
LN0003743,4,2021-04,30DPD,35,2021-04,ServicerB,SERVICER_FEED,1
LN0003744,17,2020-01,Prepaid,0,2020-01,ServicerA,SERVICER_FEED,1
LN0003745,3,2018-09,Default,120,2018-09,ServicerC,SERVICER_FEED,1
LN0003746,3,2021-08,60DPD,65,2021-08,ServicerA,SERVICER_FEED,1
LN0003747,17,2021-05,Prepaid,0,2021-05,ServicerC,SERVICER_FEED,1
LN0003748,3,2018-05,Default,120,2018-05,ServicerD,SERVICER_FEED,1
LN0003749,5,2021-10,Default,120,2021-10,ServicerA,SERVICER_FEED,1
LN0003750,5,2023-04,Prepaid,0,2023-04,ServicerA,SERVICER_FEED,1
LN0003751,14,2021-12,60DPD,65,2021-12,ServicerA,SERVICER_FEED,1
LN0003752,18,2021-05,Prepaid,0,2021-05,ServicerC,SERVICER_FEED,1
LN0003752,20,2021-07,Closed,0,2021-07,ServicerB,SERVICER_FEED,1
LN0003753,1,2022-04,Prepaid,0,2022-04,ServicerB,SERVICER_FEED,1
LN0003754,9,2020-06,Prepaid,0,2020-06,ServicerA,SERVICER_FEED,1
LN0003755,32,2023-09,Closed,0,2023-09,ServicerC,SERVICER_FEED,1
LN0003756,11,2021-04,90DPD,95,2021-04,ServicerD,SERVICER_FEED,1
LN0003757,8,2022-04,Closed,0,2022-04,ServicerA,SERVICER_FEED,1
LN0003758,8,2021-04,Closed,0,2021-04,ServicerA,SERVICER_FEED,1
LN0003759,3,2020-08,90DPD,95,2020-08,ServicerB,SERVICER_FEED,1
LN0003760,2,2020-04,Closed,0,2020-04,ServicerB,SERVICER_FEED,1
LN0003761,6,2019-12,Closed,0,2019-12,ServicerC,SERVICER_FEED,1
LN0003762,4,2020-10,30DPD,35,2020-10,ServicerD,SERVICER_FEED,1
LN0003763,14,2019-06,90DPD,95,2019-06,ServicerA,SERVICER_FEED,1
LN0003764,16,2021-01,90DPD,95,2021-01,ServicerA,SERVICER_FEED,1
LN0003765,9,2019-02,Prepaid,0,2019-02,ServicerD,SERVICER_FEED,1
LN0003766,3,2019-11,Current,0,2019-11,ServicerA,SERVICER_FEED,1
LN0003767,21,2021-07,Prepaid,0,2021-07,ServicerC,SERVICER_FEED,1
LN0003768,1,2018-03,60DPD,65,2018-03,ServicerC,SERVICER_FEED,1
LN0003769,3,2019-09,90DPD,95,2019-09,ServicerB,SERVICER_FEED,1
LN0003770,2,2021-07,Current,0,2021-07,ServicerD,SERVICER_FEED,1
LN0003771,7,2023-06,Default,120,2023-06,ServicerD,SERVICER_FEED,1
LN0003772,4,2021-05,Current,0,2021-05,ServicerD,SERVICER_FEED,1
LN0003773,3,2021-10,60DPD,65,2021-10,ServicerC,SERVICER_FEED,1
LN0003774,4,2021-09,Current,0,2021-09,ServicerC,SERVICER_FEED,1
LN0003775,4,2023-01,60DPD,65,2023-01,ServicerD,SERVICER_FEED,1
LN0003776,17,2024-02,60DPD,65,2024-02,ServicerC,SERVICER_FEED,1
LN0003777,24,2020-07,90DPD,95,2020-07,ServicerA,SERVICER_FEED,1
LN0003777,12,2019-07,60DPD,65,2019-07,ServicerA,SERVICER_FEED,1
LN0003778,3,2020-08,60DPD,65,2020-08,ServicerD,SERVICER_FEED,1
LN0003779,1,2022-08,60DPD,65,2022-08,ServicerC,SERVICER_FEED,1
LN0003780,6,2022-11,90DPD,95,2022-11,ServicerB,SERVICER_FEED,1
LN0003781,10,2021-07,Closed,0,2021-07,ServicerD,SERVICER_FEED,1
LN0003782,4,2020-07,Prepaid,0,2020-07,ServicerC,SERVICER_FEED,1
LN0003783,4,2018-08,90DPD,95,2018-08,ServicerD,SERVICER_FEED,1
LN0003784,4,2020-09,60DPD,65,2020-09,ServicerC,SERVICER_FEED,1
LN0003785,14,2021-09,30DPD,35,2021-09,ServicerA,SERVICER_FEED,1
LN0003786,4,2021-07,90DPD,95,2021-07,ServicerB,SERVICER_FEED,1
LN0003787,2,2020-10,Default,120,2020-10,ServicerA,SERVICER_FEED,1
LN0003788,2,2019-03,Closed,0,2019-03,ServicerB,SERVICER_FEED,1
LN0003789,3,2023-02,Prepaid,0,2023-02,ServicerC,SERVICER_FEED,1
LN0003790,5,2019-07,60DPD,65,2019-07,ServicerD,SERVICER_FEED,1
LN0003791,23,2021-10,30DPD,35,2021-10,ServicerC,SERVICER_FEED,1
LN0003792,1,2020-08,30DPD,35,2020-08,ServicerC,SERVICER_FEED,1
LN0003793,7,2020-01,60DPD,65,2020-01,ServicerA,SERVICER_FEED,1
LN0003794,16,2019-09,Default,120,2019-09,ServicerB,SERVICER_FEED,1
LN0003795,3,2021-04,60DPD,65,2021-04,ServicerB,SERVICER_FEED,1
LN0003796,11,2020-02,Current,0,2020-02,ServicerA,SERVICER_FEED,1
LN0003797,17,2023-10,90DPD,95,2023-10,ServicerD,SERVICER_FEED,1
LN0003798,1,2022-01,Closed,0,2022-01,ServicerB,SERVICER_FEED,1
LN0003799,9,2020-11,30DPD,35,2020-11,ServicerD,SERVICER_FEED,1
LN0003800,3,2020-07,Closed,0,2020-07,ServicerC,SERVICER_FEED,1
LN0003801,4,2023-01,30DPD,35,2023-01,ServicerD,SERVICER_FEED,1
LN0003802,3,2018-05,90DPD,95,2018-05,ServicerD,SERVICER_FEED,1
LN0003803,6,2020-05,30DPD,35,2020-05,ServicerC,SERVICER_FEED,1
LN0003804,2,2018-06,Current,0,2018-06,ServicerB,SERVICER_FEED,1
LN0003805,14,2019-11,Default,120,2019-11,ServicerD,SERVICER_FEED,1
LN0003806,1,2022-09,Closed,0,2022-09,ServicerA,SERVICER_FEED,1
LN0003807,4,2018-11,90DPD,95,2018-11,ServicerB,SERVICER_FEED,1
LN0003808,7,2023-05,Prepaid,0,2023-05,ServicerB,SERVICER_FEED,1
LN0003809,11,2022-11,30DPD,35,2022-11,ServicerD,SERVICER_FEED,1
LN0003810,8,2021-11,Prepaid,0,2021-11,ServicerD,SERVICER_FEED,1
LN0003811,25,2023-10,60DPD,65,2023-10,ServicerC,SERVICER_FEED,1
LN0003812,5,2019-05,60DPD,65,2019-05,ServicerA,SERVICER_FEED,1
LN0003813,32,2021-04,Prepaid,0,2021-04,ServicerB,SERVICER_FEED,1
LN0003813,8,2019-04,Default,120,2019-04,ServicerB,SERVICER_FEED,1
LN0003814,17,2021-04,Prepaid,0,2021-04,ServicerD,SERVICER_FEED,1
LN0003815,7,2022-05,60DPD,65,2022-05,ServicerA,SERVICER_FEED,1
LN0003816,22,2021-05,Default,120,2021-05,ServicerA,SERVICER_FEED,1
LN0003817,7,2019-06,Prepaid,0,2019-06,ServicerB,SERVICER_FEED,1
LN0003818,6,2022-06,30DPD,35,2022-06,ServicerA,SERVICER_FEED,1
LN0003819,31,2023-10,Current,0,2023-10,ServicerA,SERVICER_FEED,1
LN0003820,7,2021-04,Prepaid,0,2021-04,ServicerA,SERVICER_FEED,1
LN0003821,6,2020-07,Default,120,2020-07,ServicerC,SERVICER_FEED,1
LN0003822,11,2022-10,60DPD,65,2022-10,ServicerD,SERVICER_FEED,1
LN0003823,24,2023-09,30DPD,35,2023-09,ServicerB,SERVICER_FEED,1
LN0003824,10,2020-08,60DPD,65,2020-08,ServicerA,SERVICER_FEED,1
LN0003825,6,2019-02,90DPD,95,2019-02,ServicerD,SERVICER_FEED,1
LN0003826,14,2023-07,90DPD,95,2023-07,ServicerC,SERVICER_FEED,1
LN0003827,13,2019-10,60DPD,65,2019-10,ServicerC,SERVICER_FEED,1
LN0003828,7,2020-09,90DPD,95,2020-09,ServicerC,SERVICER_FEED,1
LN0003829,1,2022-07,Default,120,2022-07,ServicerC,SERVICER_FEED,1
LN0003830,3,2020-05,Default,120,2020-05,ServicerB,SERVICER_FEED,1
LN0003831,2,2022-04,Closed,0,2022-04,ServicerA,SERVICER_FEED,1
LN0003832,18,2021-12,Prepaid,0,2021-12,ServicerC,SERVICER_FEED,1
LN0003832,11,2021-05,Default,120,2021-05,ServicerA,SERVICER_FEED,1
LN0003833,1,2021-10,90DPD,95,2021-10,ServicerB,SERVICER_FEED,1
LN0003834,13,2022-01,60DPD,65,2022-01,ServicerB,SERVICER_FEED,1
LN0003835,3,2019-08,Closed,0,2019-08,ServicerD,SERVICER_FEED,1
LN0003836,3,2022-09,Closed,0,2022-09,ServicerA,SERVICER_FEED,1
LN0003837,1,2020-06,Closed,0,2020-06,ServicerD,SERVICER_FEED,1
LN0003838,6,2020-10,60DPD,65,2020-10,ServicerC,SERVICER_FEED,1
LN0003839,1,2021-05,Prepaid,0,2021-05,ServicerD,SERVICER_FEED,1
LN0003840,3,2022-11,60DPD,65,2022-11,ServicerA,SERVICER_FEED,1
LN0003841,33,2025-02,90DPD,95,2025-02,ServicerC,SERVICER_FEED,1
LN0003841,42,2025-11,Default,120,2025-11,ServicerC,SERVICER_FEED,1
LN0003842,1,2020-01,Default,120,2020-01,ServicerD,SERVICER_FEED,1
LN0003843,4,2019-06,Default,120,2019-06,ServicerD,SERVICER_FEED,1
LN0003844,3,2019-11,Default,120,2019-11,ServicerC,SERVICER_FEED,1
LN0003845,3,2019-07,30DPD,35,2019-07,ServicerC,SERVICER_FEED,1
LN0003846,3,2019-09,Closed,0,2019-09,ServicerB,SERVICER_FEED,1
LN0003846,8,2020-02,Prepaid,0,2020-02,ServicerA,SERVICER_FEED,1
LN0003847,5,2020-07,60DPD,65,2020-07,ServicerB,SERVICER_FEED,1
LN0003848,3,2018-05,Default,120,2018-05,ServicerB,SERVICER_FEED,1
LN0003849,1,2020-09,30DPD,35,2020-09,ServicerC,SERVICER_FEED,1
LN0003850,4,2022-07,Closed,0,2022-07,ServicerC,SERVICER_FEED,1
LN0003851,5,2020-07,60DPD,65,2020-07,ServicerD,SERVICER_FEED,1
LN0003852,3,2018-08,90DPD,95,2018-08,ServicerC,SERVICER_FEED,1
LN0003853,5,2020-05,Closed,0,2020-05,ServicerD,SERVICER_FEED,1
LN0003854,3,2019-12,30DPD,35,2019-12,ServicerB,SERVICER_FEED,1
LN0003855,4,2021-04,90DPD,95,2021-04,ServicerD,SERVICER_FEED,1
LN0003856,30,2021-10,Default,120,2021-10,ServicerD,SERVICER_FEED,1
LN0003856,35,2022-03,Prepaid,0,2022-03,ServicerB,SERVICER_FEED,1
LN0003857,17,2020-12,Default,120,2020-12,ServicerB,SERVICER_FEED,1
LN0003858,4,2022-01,90DPD,95,2022-01,ServicerC,SERVICER_FEED,1
LN0003859,9,2019-08,90DPD,95,2019-08,ServicerC,SERVICER_FEED,1
LN0003859,23,2020-10,Current,0,2020-10,ServicerA,SERVICER_FEED,1
LN0003860,3,2022-11,60DPD,65,2022-11,ServicerD,SERVICER_FEED,1
LN0003861,17,2020-11,90DPD,95,2020-11,ServicerC,SERVICER_FEED,1
LN0003862,6,2022-07,Default,120,2022-07,ServicerB,SERVICER_FEED,1
LN0003863,2,2018-07,Closed,0,2018-07,ServicerB,SERVICER_FEED,1
LN0003864,1,2019-09,Closed,0,2019-09,ServicerC,SERVICER_FEED,1
LN0003865,10,2020-09,60DPD,65,2020-09,ServicerC,SERVICER_FEED,1
LN0003866,7,2020-11,Prepaid,0,2020-11,ServicerC,SERVICER_FEED,1
LN0003866,30,2022-10,30DPD,35,2022-10,ServicerC,SERVICER_FEED,1
LN0003867,2,2018-08,Prepaid,0,2018-08,ServicerA,SERVICER_FEED,1
LN0003868,11,2020-02,30DPD,35,2020-02,ServicerB,SERVICER_FEED,1
LN0003869,3,2022-08,Default,120,2022-08,ServicerA,SERVICER_FEED,1
LN0003870,8,2023-04,Prepaid,0,2023-04,ServicerB,SERVICER_FEED,1
LN0003871,5,2020-08,Closed,0,2020-08,ServicerB,SERVICER_FEED,1
LN0003872,1,2018-09,Default,120,2018-09,ServicerD,SERVICER_FEED,1
LN0003873,23,2021-04,Closed,0,2021-04,ServicerB,SERVICER_FEED,1
LN0003874,6,2023-04,Closed,0,2023-04,ServicerD,SERVICER_FEED,1
LN0003875,5,2023-01,Current,0,2023-01,ServicerD,SERVICER_FEED,1
LN0003876,2,2022-03,90DPD,95,2022-03,ServicerC,SERVICER_FEED,1
LN0003877,19,2023-11,Closed,0,2023-11,ServicerD,SERVICER_FEED,1
LN0003878,20,2023-03,30DPD,35,2023-03,ServicerD,SERVICER_FEED,1
LN0003879,12,2022-02,90DPD,95,2022-02,ServicerD,SERVICER_FEED,1
LN0003879,8,2021-10,Default,120,2021-10,ServicerC,SERVICER_FEED,1
LN0003880,23,2023-10,Prepaid,0,2023-10,ServicerC,SERVICER_FEED,1
LN0003880,4,2022-03,Closed,0,2022-03,ServicerC,SERVICER_FEED,1
LN0003881,2,2021-05,90DPD,95,2021-05,ServicerA,SERVICER_FEED,1
LN0003882,10,2020-07,60DPD,65,2020-07,ServicerB,SERVICER_FEED,1
LN0003883,1,2021-04,30DPD,35,2021-04,ServicerC,SERVICER_FEED,1
LN0003884,6,2019-12,30DPD,35,2019-12,ServicerD,SERVICER_FEED,1
LN0003885,3,2021-05,Prepaid,0,2021-05,ServicerB,SERVICER_FEED,1
LN0003886,17,2021-04,90DPD,95,2021-04,ServicerA,SERVICER_FEED,1
LN0003887,12,2021-06,Default,120,2021-06,ServicerD,SERVICER_FEED,1
LN0003888,3,2019-02,60DPD,65,2019-02,ServicerB,SERVICER_FEED,1
LN0003889,12,2023-10,Prepaid,0,2023-10,ServicerB,SERVICER_FEED,1
LN0003890,9,2022-06,90DPD,95,2022-06,ServicerB,SERVICER_FEED,1
LN0003891,8,2019-03,Default,120,2019-03,ServicerA,SERVICER_FEED,1
LN0003892,2,2020-07,Default,120,2020-07,ServicerC,SERVICER_FEED,1
LN0003893,2,2020-06,30DPD,35,2020-06,ServicerB,SERVICER_FEED,1
LN0003894,5,2022-11,60DPD,65,2022-11,ServicerB,SERVICER_FEED,1
LN0003895,9,2022-07,Closed,0,2022-07,ServicerC,SERVICER_FEED,1
LN0003896,41,2025-10,60DPD,65,2025-10,ServicerA,SERVICER_FEED,1
LN0003896,25,2024-06,30DPD,35,2024-06,ServicerC,SERVICER_FEED,1
LN0003897,2,2020-07,Default,120,2020-07,ServicerA,SERVICER_FEED,1
LN0003898,23,2020-09,Prepaid,0,2020-09,ServicerC,SERVICER_FEED,1
LN0003899,5,2022-01,60DPD,65,2022-01,ServicerA,SERVICER_FEED,1
LN0003900,21,2020-11,Prepaid,0,2020-11,ServicerD,SERVICER_FEED,1
LN0003900,42,2022-08,Prepaid,0,2022-08,ServicerB,SERVICER_FEED,1
LN0003901,4,2021-07,Prepaid,0,2021-07,ServicerD,SERVICER_FEED,1
LN0003902,16,2021-05,60DPD,65,2021-05,ServicerD,SERVICER_FEED,1
LN0003903,14,2020-12,60DPD,65,2020-12,ServicerA,SERVICER_FEED,1
LN0003904,9,2019-05,Closed,0,2019-05,ServicerA,SERVICER_FEED,1
LN0003905,4,2022-04,Default,120,2022-04,ServicerD,SERVICER_FEED,1
LN0003906,4,2021-10,30DPD,35,2021-10,ServicerC,SERVICER_FEED,1
LN0003907,35,2022-08,Closed,0,2022-08,ServicerA,SERVICER_FEED,1
LN0003908,4,2022-01,Closed,0,2022-01,ServicerA,SERVICER_FEED,1
LN0003909,27,2025-03,Default,120,2025-03,ServicerC,SERVICER_FEED,1
LN0003909,40,2026-04,Prepaid,0,2026-04,ServicerB,SERVICER_FEED,1
LN0003910,9,2022-05,Default,120,2022-05,ServicerB,SERVICER_FEED,1
LN0003911,13,2023-10,90DPD,95,2023-10,ServicerD,SERVICER_FEED,1
LN0003912,18,2021-11,Default,120,2021-11,ServicerB,SERVICER_FEED,1
LN0003913,3,2020-02,90DPD,95,2020-02,ServicerA,SERVICER_FEED,1
LN0003914,5,2022-08,Prepaid,0,2022-08,ServicerD,SERVICER_FEED,1
LN0003915,2,2021-06,60DPD,65,2021-06,ServicerC,SERVICER_FEED,1
LN0003916,1,2021-02,Prepaid,0,2021-02,ServicerB,SERVICER_FEED,1
LN0003917,4,2021-07,90DPD,95,2021-07,ServicerA,SERVICER_FEED,1
LN0003918,36,2025-12,30DPD,35,2025-12,ServicerC,SERVICER_FEED,1
LN0003918,30,2025-06,Prepaid,0,2025-06,ServicerB,SERVICER_FEED,1
LN0003919,1,2021-07,60DPD,65,2021-07,ServicerB,SERVICER_FEED,1
LN0003920,11,2022-12,Default,120,2022-12,ServicerD,SERVICER_FEED,1
LN0003921,14,2019-05,Closed,0,2019-05,ServicerB,SERVICER_FEED,1
LN0003922,1,2021-09,Prepaid,0,2021-09,ServicerC,SERVICER_FEED,1
LN0003923,29,2022-01,Prepaid,0,2022-01,ServicerC,SERVICER_FEED,1
LN0003923,13,2020-09,Prepaid,0,2020-09,ServicerD,SERVICER_FEED,1
LN0003924,9,2019-05,60DPD,65,2019-05,ServicerD,SERVICER_FEED,1
LN0003925,2,2019-07,Closed,0,2019-07,ServicerD,SERVICER_FEED,1
LN0003926,1,2022-03,Prepaid,0,2022-03,ServicerB,SERVICER_FEED,1
LN0003926,3,2022-05,30DPD,35,2022-05,ServicerB,SERVICER_FEED,1
LN0003927,2,2022-04,30DPD,35,2022-04,ServicerD,SERVICER_FEED,1
LN0003928,3,2019-10,60DPD,65,2019-10,ServicerC,SERVICER_FEED,1
LN0003929,19,2020-07,60DPD,65,2020-07,ServicerB,SERVICER_FEED,1
LN0003930,9,2020-11,60DPD,65,2020-11,ServicerD,SERVICER_FEED,1
LN0003930,27,2022-05,90DPD,95,2022-05,ServicerC,SERVICER_FEED,1
LN0003931,3,2019-11,60DPD,65,2019-11,ServicerA,SERVICER_FEED,1
LN0003932,2,2020-06,Closed,0,2020-06,ServicerA,SERVICER_FEED,1
LN0003933,8,2022-08,30DPD,35,2022-08,ServicerA,SERVICER_FEED,1
LN0003934,14,2020-10,Default,120,2020-10,ServicerB,SERVICER_FEED,1
LN0003935,3,2019-02,30DPD,35,2019-02,ServicerC,SERVICER_FEED,1
LN0003936,1,2018-08,Prepaid,0,2018-08,ServicerC,SERVICER_FEED,1
LN0003937,1,2021-07,Prepaid,0,2021-07,ServicerD,SERVICER_FEED,1
LN0003938,2,2019-02,60DPD,65,2019-02,ServicerA,SERVICER_FEED,1
LN0003939,13,2020-03,30DPD,35,2020-03,ServicerC,SERVICER_FEED,1
LN0003940,9,2022-10,90DPD,95,2022-10,ServicerD,SERVICER_FEED,1
LN0003941,7,2019-01,60DPD,65,2019-01,ServicerC,SERVICER_FEED,1
LN0003942,5,2021-09,Closed,0,2021-09,ServicerD,SERVICER_FEED,1
LN0003943,1,2018-02,Prepaid,0,2018-02,ServicerC,SERVICER_FEED,1
LN0003944,3,2022-12,Default,120,2022-12,ServicerA,SERVICER_FEED,1
LN0003945,1,2021-08,Prepaid,0,2021-08,ServicerA,SERVICER_FEED,1
LN0003946,4,2022-06,30DPD,35,2022-06,ServicerA,SERVICER_FEED,1
LN0003947,1,2021-06,90DPD,95,2021-06,ServicerA,SERVICER_FEED,1
LN0003948,3,2020-04,Closed,0,2020-04,ServicerC,SERVICER_FEED,1
LN0003949,8,2023-08,30DPD,35,2023-08,ServicerB,SERVICER_FEED,1
LN0003950,6,2022-06,Default,120,2022-06,ServicerA,SERVICER_FEED,1
LN0003951,12,2019-06,30DPD,35,2019-06,ServicerD,SERVICER_FEED,1
LN0003952,4,2021-03,60DPD,65,2021-03,ServicerD,SERVICER_FEED,1
LN0003953,1,2020-10,60DPD,65,2020-10,ServicerC,SERVICER_FEED,1
LN0003954,8,2020-02,Default,120,2020-02,ServicerB,SERVICER_FEED,1
LN0003955,7,2020-11,30DPD,35,2020-11,ServicerD,SERVICER_FEED,1
LN0003956,25,2024-12,90DPD,95,2024-12,ServicerA,SERVICER_FEED,1
LN0003957,2,2018-08,90DPD,95,2018-08,ServicerB,SERVICER_FEED,1
LN0003958,6,2023-02,60DPD,65,2023-02,ServicerD,SERVICER_FEED,1
LN0003959,8,2022-03,Default,120,2022-03,ServicerC,SERVICER_FEED,1
LN0003960,34,2021-05,90DPD,95,2021-05,ServicerB,SERVICER_FEED,1
LN0003960,11,2019-06,90DPD,95,2019-06,ServicerC,SERVICER_FEED,1
LN0003961,11,2020-06,Closed,0,2020-06,ServicerD,SERVICER_FEED,1
LN0003962,2,2022-05,90DPD,95,2022-05,ServicerA,SERVICER_FEED,1
LN0003963,3,2021-10,Closed,0,2021-10,ServicerD,SERVICER_FEED,1
LN0003964,20,2020-01,60DPD,65,2020-01,ServicerC,SERVICER_FEED,1
LN0003965,2,2018-11,90DPD,95,2018-11,ServicerB,SERVICER_FEED,1
LN0003965,12,2019-09,60DPD,65,2019-09,ServicerA,SERVICER_FEED,1
LN0003966,14,2023-10,Closed,0,2023-10,ServicerC,SERVICER_FEED,1
LN0003967,8,2019-06,Prepaid,0,2019-06,ServicerC,SERVICER_FEED,1
LN0003968,5,2021-07,Prepaid,0,2021-07,ServicerA,SERVICER_FEED,1
LN0003969,7,2023-07,30DPD,35,2023-07,ServicerB,SERVICER_FEED,1
LN0003970,10,2019-09,Default,120,2019-09,ServicerB,SERVICER_FEED,1
LN0003971,11,2019-02,60DPD,65,2019-02,ServicerA,SERVICER_FEED,1
LN0003972,12,2023-01,60DPD,65,2023-01,ServicerD,SERVICER_FEED,1
LN0003973,8,2023-05,Prepaid,0,2023-05,ServicerB,SERVICER_FEED,1
LN0003974,12,2021-07,Default,120,2021-07,ServicerB,SERVICER_FEED,1
LN0003974,7,2021-02,Default,120,2021-02,ServicerB,SERVICER_FEED,1
LN0003975,4,2019-07,Closed,0,2019-07,ServicerA,SERVICER_FEED,1
LN0003976,9,2019-01,30DPD,35,2019-01,ServicerB,SERVICER_FEED,1
LN0003977,4,2022-11,Default,120,2022-11,ServicerD,SERVICER_FEED,1
LN0003978,4,2022-04,Default,120,2022-04,ServicerC,SERVICER_FEED,1
LN0003979,6,2022-12,60DPD,65,2022-12,ServicerD,SERVICER_FEED,1
LN0003980,11,2022-11,90DPD,95,2022-11,ServicerC,SERVICER_FEED,1
LN0003981,4,2020-07,30DPD,35,2020-07,ServicerC,SERVICER_FEED,1
LN0003982,3,2020-08,Closed,0,2020-08,ServicerC,SERVICER_FEED,1
LN0003983,9,2020-08,30DPD,35,2020-08,ServicerD,SERVICER_FEED,1
LN0003984,11,2022-07,60DPD,65,2022-07,ServicerA,SERVICER_FEED,1
LN0003985,8,2019-03,30DPD,35,2019-03,ServicerB,SERVICER_FEED,1
LN0003986,5,2018-08,60DPD,65,2018-08,ServicerC,SERVICER_FEED,1
LN0003987,4,2023-02,Default,120,2023-02,ServicerA,SERVICER_FEED,1
LN0003988,8,2020-04,Prepaid,0,2020-04,ServicerD,SERVICER_FEED,1
LN0003989,9,2018-12,90DPD,95,2018-12,ServicerD,SERVICER_FEED,1
LN0003990,4,2021-09,60DPD,65,2021-09,ServicerD,SERVICER_FEED,1
LN0003991,5,2020-05,Current,0,2020-05,ServicerB,SERVICER_FEED,1
LN0003992,1,2019-03,Default,120,2019-03,ServicerD,SERVICER_FEED,1
LN0003993,25,2022-04,90DPD,95,2022-04,ServicerD,SERVICER_FEED,1
LN0003993,1,2020-04,60DPD,65,2020-04,ServicerD,SERVICER_FEED,1
LN0003994,2,2020-06,Default,120,2020-06,ServicerC,SERVICER_FEED,1
LN0003995,1,2021-02,30DPD,35,2021-02,ServicerC,SERVICER_FEED,1
LN0003996,4,2022-12,Closed,0,2022-12,ServicerD,SERVICER_FEED,1
LN0003997,14,2023-07,Closed,0,2023-07,ServicerB,SERVICER_FEED,1
LN0003998,8,2022-10,30DPD,35,2022-10,ServicerB,SERVICER_FEED,1
LN0003999,12,2021-06,Current,0,2021-06,ServicerC,SERVICER_FEED,1
LN0004000,2,2020-12,Default,120,2020-12,ServicerC,SERVICER_FEED,1
LN0004001,7,2019-03,90DPD,95,2019-03,ServicerD,SERVICER_FEED,1
LN0004002,7,2021-06,Closed,0,2021-06,ServicerB,SERVICER_FEED,1
LN0004003,5,2021-10,Current,0,2021-10,ServicerB,SERVICER_FEED,1
LN0004004,11,2023-05,90DPD,95,2023-05,ServicerB,SERVICER_FEED,1
LN0004005,4,2018-07,Closed,0,2018-07,ServicerA,SERVICER_FEED,1
LN0004006,1,2022-05,30DPD,35,2022-05,ServicerB,SERVICER_FEED,1
LN0004007,10,2021-06,Prepaid,0,2021-06,ServicerC,SERVICER_FEED,1
LN0004008,3,2018-09,60DPD,65,2018-09,ServicerA,SERVICER_FEED,1
LN0004009,1,2023-01,Default,120,2023-01,ServicerC,SERVICER_FEED,1
LN0004010,8,2020-12,90DPD,95,2020-12,ServicerA,SERVICER_FEED,1
